6.037107580658849226e-01,9.224688577176060278e+00,1.733233676523979838e+01,2.417419271871579056e+01,2.931008379839869349e+01,3.257073029206222259e+01,3.371919351365750117e+01,3.251865678128984172e+01,2.908804699620493750e+01,2.375549737229557934e+01,1.667869239218197208e+01,8.407178595899415185e+00,-1.102165345409034103e-01,-8.601112634460173823e+00,-1.673850469507404526e+01,-2.375788693850693178e+01,-2.919721738398353494e+01,-3.271429656796752283e+01,-3.410074346592337236e+01,-3.296321426892804141e+01,-2.945007730450692662e+01,-2.392145800283322643e+01,-1.660921672186243825e+01,-8.103381246357006518e+00
5.051168634005504643e+00,2.033605453966277210e+01,3.410979213539919641e+01,4.552678679339447854e+01,5.388827914215582382e+01,5.863020120935291146e+01,5.984565360924824517e+01,5.702346023866456193e+01,5.034524438931106971e+01,3.983841264667211135e+01,2.697696988671769347e+01,1.221712974309317978e+01,-2.651965975012597454e+00,-1.754953314111214269e+01,-3.162486170401771091e+01,-4.357996439246129228e+01,-5.291807426585213392e+01,-5.838181553654559508e+01,-6.017346279913840590e+01,-5.753819905563598525e+01,-5.052881049890032727e+01,-3.933039006232699819e+01,-2.567493756482444311e+01,-1.024911443058019955e+01
4.593646786181291852e-01,8.650057189228824939e+00,1.638620474237310631e+01,2.295507923090820768e+01,2.786425158731693230e+01,3.092104718684136344e+01,3.219049979399415662e+01,3.106791856570196941e+01,2.791213715915384341e+01,2.277650326735444253e+01,1.601902528691105942e+01,8.204487104349334814e+00,4.102927085290986042e-02,-8.068872461643699978e+00,-1.592921461182811171e+01,-2.272247602146743262e+01,-2.794659469903308491e+01,-3.118800194498574285e+01,-3.258405084820942932e+01,-3.145995979776609985e+01,-2.825869301756597096e+01,-2.293923030563397347e+01,-1.595000256953917273e+01,-7.840939669071223861e+00
3.839035186434446967e+00,1.857137346523949972e+01,3.204832791912686218e+01,4.320312776411584110e+01,5.166179465523365621e+01,5.650893345651844868e+01,5.795285742605460655e+01,5.576630646973455896e+01,4.961446493699553884e+01,3.960791859459334319e+01,2.725820990014889489e+01,1.303208714851060179e+01,-1.489957527382962610e+00,-1.603296642632762570e+01,-2.991999433740404868e+01,-4.164312972703494609e+01,-5.083266912597069620e+01,-5.645414607038743782e+01,-5.822790451190750360e+01,-5.620915119873504295e+01,-4.953182339909468368e+01,-3.881172390887235224e+01,-2.569117834675623868e+01,-1.088564723733422923e+01
8.265553533328009905e+00,2.572200323880504769e+01,4.148939506347760187e+01,5.397096616204100883e+01,6.299028723692383380e+01,6.826826799920561939e+01,6.926711485940430180e+01,6.535991012071205830e+01,5.666101627749596048e+01,4.430631997724978532e+01,2.895062760124478274e+01,1.202500675437099709e+01,-5.369307185322252707e+00,-2.277057532462421818e+01,-3.912747809748797323e+01,-5.256771964136058273e+01,-6.253142189223062530e+01,-6.874644397180558997e+01,-7.031084331228353790e+01,-6.635075365323069718e+01,-5.686139113273244305e+01,-4.339176934162442478e+01,-2.695266642112957101e+01,-9.371549268152062240e+00
-3.105429733203710074e-01,7.987252849699872925e+00,1.583584435753662945e+01,2.254357633856427867e+01,2.765104053451284472e+01,3.089427582497099678e+01,3.233605459507932522e+01,3.145697362268602504e+01,2.850089145345442176e+01,2.356525653354184868e+01,1.689231243900089652e+01,9.030333308025818795e+00,7.496017297531434309e-01,-7.493111257540832959e+00,-1.546834154486644941e+01,-2.235779735983525285e+01,-2.772936888195686933e+01,-3.118236766301092899e+01,-3.279795991872818206e+01,-3.194939804932389649e+01,-2.892240776014197579e+01,-2.374268318398695499e+01,-1.681255943710861445e+01,-8.691602962531069565e+00
4.700906238279435101e+00,1.958237569764494168e+01,3.308239124212984450e+01,4.425352616747488099e+01,5.250937933638154220e+01,5.718893101235438792e+01,5.857044137364650283e+01,5.619311765892456378e+01,4.990769725750050156e+01,3.966083186952320716e+01,2.702776320641081753e+01,1.255521299818553871e+01,-2.185398681559473033e+00,-1.695736730609640830e+01,-3.092470129899715658e+01,-4.273167217733998768e+01,-5.189489492241257551e+01,-5.732409138100697987e+01,-5.899622021333039612e+01,-5.681064638912652498e+01,-5.002619753151882520e+01,-3.888365669129560587e+01,-2.535985088198059145e+01,-1.021996676415097838e+01
5.352625395981630341e+00,2.020516018050113161e+01,3.353598901923174935e+01,4.449453986987923315e+01,5.246635168167456698e+01,5.677207835518852619e+01,5.764547933208471164e+01,5.499484115500453640e+01,4.823313249215081555e+01,3.769869573883621428e+01,2.491117811609235844e+01,1.051086743035385851e+01,-3.839893855915164522e+00,-1.808072523924850117e+01,-3.126331273494627538e+01,-4.232509330896476030e+01,-5.085620139480946023e+01,-5.592771178266448828e+01,-5.741150728138845238e+01,-5.534045873185948494e+01,-4.874060496825378408e+01,-3.802141087104214989e+01,-2.464037489353405164e+01,-9.579070485147418879e+00
8.700309709266884184e+00,2.594796785318878563e+01,4.147017782933868801e+01,5.373105545510495062e+01,6.243248461355226198e+01,6.734949358448093903e+01,6.792161925367058473e+01,6.373960990778528668e+01,5.494282280521849771e+01,4.224705644338195043e+01,2.675427487284203210e+01,9.992325644931110418e+00,-6.771485163583648159e+00,-2.329549475778314616e+01,-3.857139223204035261e+01,-5.127600313888535055e+01,-6.053896342118544283e+01,-6.633039182017823521e+01,-6.789017765419390571e+01,-6.446730842188560473e+01,-5.597073304068781852e+01,-4.287929539322209394e+01,-2.650746840452046627e+01,-8.889809119523970793e+00
6.737384853401007234e+00,2.138439039903675720e+01,3.439008761501591493e+01,4.502444052720729673e+01,5.260695038681837588e+01,5.659228334564971874e+01,5.714908980218075385e+01,5.429089534572333520e+01,4.727942987545810638e+01,3.659492863941552798e+01,2.361263524917098167e+01,9.089616784582528197e+00,-5.242144129338225156e+00,-1.947216581483279185e+01,-3.240693695207882286e+01,-4.311826640562605917e+01,-5.118760357994225529e+01,-5.577294920309130788e+01,-5.678991728488276181e+01,-5.431348256819131848e+01,-4.727755331721839127e+01,-3.650579580170343519e+01,-2.303744721700558173e+01,-8.095197969060226484e+00
