-4.318230917129145139e-04,7.846380963152318339e-03,1.554814440504275960e-02,2.215691901456545015e-02,2.723647537390583295e-02,3.040273583833044690e-02,3.147186646988404252e-02,3.045567839548683764e-02,2.743626255252034490e-02,2.262344364434797778e-02,1.633849944774094787e-02,8.973045329912296073e-03,9.385926782708562842e-04,-7.236669006014216296e-03,-1.499265637029863728e-02,-2.181383149800290161e-02,-2.719272936283619047e-02,-3.066226683274849915e-02,-3.194574007203220684e-02,-3.105961110935683694e-02,-2.800777250997308135e-02,-2.297946893518922062e-02,-1.639727956151208060e-02,-8.708195763483347895e-03
-5.332717836243431328e-04,9.763898536931712654e-03,1.930741633401920898e-02,2.746918472445319948e-02,3.369713169258154589e-02,3.750673126074960395e-02,3.871154648470401943e-02,3.746070685239474840e-02,3.379437244645318306e-02,2.793185868991609339e-02,2.023491668556171019e-02,1.118911861855854603e-02,1.298915290010513313e-03,-8.806787362513359557e-03,-1.843503278483714022e-02,-2.692032101784123596e-02,-3.361557469635746004e-02,-3.790380404432111550e-02,-3.946875267511996965e-02,-3.841144436017369934e-02,-3.466672149572783829e-02,-2.846690935049361187e-02,-2.032801087709994528e-02,-1.080916716822433524e-02
-2.772825090139217734e-03,1.027206136014083976e-02,2.255155190335072710e-02,3.315548705525118295e-02,4.135098192384357996e-02,4.658154704186179274e-02,4.853742637959355954e-02,4.738617420196881980e-02,4.324820017387897425e-02,3.636724232231287879e-02,2.720632011846714840e-02,1.618838315641354247e-02,3.920187657216401417e-03,-8.814898584636611523e-03,-2.117172861836869729e-02,-3.223186758984948608e-02,-4.111779804474020861e-02,-4.712506434853395293e-02,-4.966797359083836849e-02,-4.885531049477527532e-02,-4.464417578995069635e-02,-3.729630532217900057e-02,-2.742729752362678408e-02,-1.564031829666148732e-02
-5.812241506663066645e-04,1.577845723700312813e-02,3.102458713864612166e-02,4.390719995735824221e-02,5.349629315429081655e-02,5.919367731112766540e-02,6.081746901347327705e-02,5.862615980578230607e-02,5.283254516919933669e-02,4.383713284516868591e-02,3.207055880815393167e-02,1.803381736682760708e-02,2.503493809894178496e-03,-1.355093981055184062e-02,-2.899204078923806743e-02,-4.265620912244234147e-02,-5.340222728730218554e-02,-6.030019927329661328e-02,-6.277312847047274158e-02,-6.096294288209592321e-02,-5.488473211541623070e-02,-4.502304975903700934e-02,-3.208717702177284886e-02,-1.690752093463386563e-02
-4.221596893473237113e-04,6.030841105980093084e-03,1.204792161287014315e-02,1.722944693748946002e-02,2.121938513117315253e-02,2.371746523251002173e-02,2.459036377120004530e-02,2.385583191841206263e-02,2.152481472811191426e-02,1.776495990754986543e-02,1.283019030089047399e-02,7.055771791832662551e-03,7.747221280698744078e-04,-5.614775073949293538e-03,-1.166917176625165489e-02,-1.698825850602210877e-02,-2.119265353288711171e-02,-2.392315408659459811e-02,-2.496848013683888867e-02,-2.427728055746893390e-02,-2.189418298348030922e-02,-1.797727868225806186e-02,-1.285000211326041072e-02,-6.864317437730989464e-03
-5.680237760715934291e-06,8.141797091089662819e-03,1.568031120637591175e-02,2.211724451221743978e-02,2.699201323315697509e-02,2.993833538719277779e-02,3.083645816522214214e-02,2.979176953072462664e-02,2.678633227363663716e-02,2.200771750841914315e-02,1.577045587346186800e-02,8.492577977442919424e-03,5.813005906596079020e-04,-7.449606402743550425e-03,-1.506551037861668385e-02,-2.173510029693101475e-02,-2.695933131137490113e-02,-3.026760914051936785e-02,-3.144506566902359468e-02,-3.049012383761586648e-02,-2.739049948374738114e-02,-2.235211878117095846e-02,-1.579752800546651084e-02,-8.178139804629367543e-03
-1.095141284657521726e-03,9.192965593154953097e-03,1.880607994526695831e-02,2.705047484080692205e-02,3.335803979286519616e-02,3.731024706851073652e-02,3.867566008610132111e-02,3.759893777392474268e-02,3.406762612501648690e-02,2.832666283632054305e-02,2.076998542644965806e-02,1.180229236422725494e-02,1.949051758297029591e-03,-8.157795411143762068e-03,-1.786863577682907059e-02,-2.645450024713451309e-02,-3.327465681438554479e-02,-3.778324693023792091e-02,-3.957470146361415086e-02,-3.864797734360819748e-02,-3.499006460037088623e-02,-2.889592738266057864e-02,-2.082995695177497497e-02,-1.133541940452464231e-02
5.964233338644471614e-04,1.342015117883410200e-02,2.527130550283896229e-02,3.525041211304687228e-02,4.267929653765489134e-02,4.706872217547185266e-02,4.825359641798974281e-02,4.640381332393442998e-02,4.156748791410554839e-02,3.411713592057719069e-02,2.446967700767821441e-02,1.313977341507936193e-02,7.687527576508110553e-04,-1.186474551990111641e-02,-2.391419782576847952e-02,-3.446653216631928585e-02,-4.269962661604933402e-02,-4.792160517201134867e-02,-4.969993522486923498e-02,-4.799976813293351657e-02,-4.289894569338986718e-02,-3.483920458413819476e-02,-2.440239084577503631e-02,-1.229959581757067433e-02
-7.066993363423520590e-04,1.570843540463012777e-02,3.092587028755369727e-02,4.382668481262873283e-02,5.351032929122431780e-02,5.930940243402076789e-02,6.106075024519952432e-02,5.896132998226759347e-02,5.317004464160761390e-02,4.410566842720141378e-02,3.223652971359299013e-02,1.822447926885078368e-02,2.746681458515882329e-03,-1.327359138754517429e-02,-2.870909126774858974e-02,-4.242652525939269448e-02,-5.337067414192642190e-02,-6.051778572427429087e-02,-6.326421877519700088e-02,-6.147211003305541599e-02,-5.532857060400076660e-02,-4.532944811757638748e-02,-3.229684296569317048e-02,-1.709064835454148293e-02
-2.381428139703403463e-03,4.024743112140730626e-03,1.012068012778186490e-02,1.549329567283584327e-02,1.979401884407888668e-02,2.270371747096589649e-02,2.402623020080016381e-02,2.378273353069505075e-02,2.199415399423491554e-02,1.872831430218584170e-02,1.420679806377640048e-02,8.747688180415616466e-03,2.690080208636858733e-03,-3.611438192073165767e-03,-9.702911251561169292e-03,-1.519161561838045654e-02,-1.968072814159868567e-02,-2.281269334762726919e-02,-2.433317080648710745e-02,-2.420644994931100275e-02,-2.241428974541163216e-02,-1.902404786650572360e-02,-1.431385312494017938e-02,-8.639827524948649751e-03
